facilityID,siteID,name,sampleDate,projectCode,cas_rn,analyte,fraction,relDepth,result,unit,detect,detectLimit,quantFlag,quantLimit,method,colMethod,resultType,matrix,medium,qualFlag,remark,county,huc8,type,aquifer,latitude,longitude
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.08,mg/l,True,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,TDS,Total dissolved solids,Dissolved,,288,mg/l,True,,,,160.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,TURB,Turbidity,Total,,20,NTU,True,,,,180.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,450,umho/cm,True,,,,2510,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,7664-41-7,Ammonia (as NH3),Total,,0.01,mg/l,False,0.01,,,APHA 8010F,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/10/2008 17:00:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.03,mg/l,True,0.02,,,4500-P-E,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,TURB,Turbidity,Total,,47,NTU,True,,,,180.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,TFSS,Fixed suspended solids,NonFilt,,15,mg/l,True,1,,,160.4,UHLLAKE,Calculated,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,TVSS,Volatile Suspended Solids,NonFilt,,6,mg/l,True,1,,,160.4,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,14265-44-2,Orthophosphate (as P),Dissolved,,0.02,mg/l,False,0.02,,,365.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.05,mg/l,False,0.05,,,353.2,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,CLR-A-FREE,"Chlorophyll a, free of pheophytin",NonFilt,,22,ug/l,True,1,,,445,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,SPEC-COND,Specific conductance,Total,,400,umho/cm,True,,,,2510,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,NIT-AMM,Ammonia-nitrogen (as N),Total,,0.05,mg/l,False,0.05,,,350.1,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/22/2008 17:00:00,AMBLAKE-SHL,NIT-KJELD,Kjeldahl nitrogen (AS N),Total,,0.8,mg/l,True,0.1,,,351.2,UHLLAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.4,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.27,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,11.4,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,124,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,PH,pH,Total,,8.6,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,509,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,19.4,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,TURB,Turbidity,Total,,99,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,182,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/15/2000 11:30:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,13.7,ug/l,True,1,,,10200-H,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.4,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.23,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,7,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,88,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,PH,pH,Total,,8.8,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,26.5,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,TURB,Turbidity,Total,,4,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/14/2000 10:00:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,186,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.3,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.28,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.4,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,101,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,PH,pH,Total,,8.7,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,535,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.6,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,TURB,Turbidity,Total,,69,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,192,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,0.93,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,41,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,54,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,08/07/2000 11:45:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,14,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.6,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,513,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,20.2,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.3,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,102,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,PH,pH,Total,,8.3,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/17/2001 00:00:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.2,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,802,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,PH,pH,Total,,8.7,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.2,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,101,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,TURB,Turbidity,Total,,44,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.4,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,26.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.5,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.049,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.12,mg/l,False,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.25,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,121,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,18.7,ug/l,True,1,,,10200-H,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,5,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,6,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/19/2001 00:00:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,1,mg/l,False,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.065,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,3,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,11,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,8,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,7631-86-9,Silica,Dissolved,,0.35,mg/l,True,0.33,,,HACH 8185,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.35,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.13,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,05/23/2002 00:00:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,157,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,PH,pH,Total,,8.5,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,23.1,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,TURB,Turbidity,Total,,41,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,9.1,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,106,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,599,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,2.4,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.35,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.077,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,151,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,06/20/2002 00:00:00,AMBLAKE-ISU,479-61-8,Chlorophyll a,NonFilt,,23.5,ug/l,True,1,,,445,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,7782-44-7,Dissolved oxygen (DO),Total,,8.6,mg/l,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,DO-SAT,Dissolved oxygen saturation,Total,,103,%,True,,,,ISU 4500-O-G,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,PH,pH,Total,,8.4,None,True,,,,ISU 4500-H,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,SPEC-COND,Specific conductance,Total,,555,uS/cm,True,,,,ISU 2510,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,TEMP-WATER,"Temperature, water",Total,,24.3,deg C,True,,,,ISU 2550,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,DEPTH-SECCHI,"Depth, Secchi disk depth",Total,,0.2,m,True,,,,ISU SECCHI,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,DEPTH-BOTTOM,"Depth, bottom",Total,,3,m,True,,,,Unknown,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,TURB,Turbidity,Total,,71,NTU,True,,,,ISU 2130-B,,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,NIT-NO3-NO2,Inorganic nitrogen (nitrate and nitrite) (as N),Total,,0.17,mg/l,True,0.12,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,NIT-NUTRIENT,Nutrient-nitrogen,Total,,1.21,mg/l,True,0.28,,,SEC_DERIV_UV,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,PHOSP-PHOSP,Phosphate-phosphorus (as P),Total,,0.125,mg/l,True,0.002,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,ALK-TOT,"Alkalinity, total",Total,,175,mg/l CaCO3,True,2,,,2320,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,14265-44-2,Orthophosphate (as P),Dissolved,,0.026,mg/l,True,0.001,,,ISU 4500-P-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,TFSS,Fixed suspended solids,NonFilt,,49,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,TSS,Total suspended solids,NonFilt,,59,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,TVSS,Volatile Suspended Solids,NonFilt,,9,mg/l,True,1,,,2540-E,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
6,22110001,Storm Lake Max Depth,07/25/2002 11:50:00,AMBLAKE-ISU,7440-44-0,Carbon,Dissolved,,9.84,mg/l,True,1.12,,,5310-B,ISULAKE,Actual,SW,Water,,,Buena Vista,07100006,Lake,,42.621568,-95.204186
